270D,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/270d.png,✍,글을 쓰고 있는 손|손 |연필 쥔 손
1F485,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f485.png,💅,매니큐어|네일 아트 |네일 케어
1F933,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f933.png,🤳,셀카|사진 |셀피 |카메라
1F4AA,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4aa.png,💪,알통|강함 |근육 |이두박근 |힘
1F9BE,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9be.png,🦾,기계 팔|인공 팔
1F9BF,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9bf.png,🦿,인공 다리|인공 기관 |접근성
1F9B5,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9b5.png,🦵,한쪽 다리|다리 한쪽 |킥
1F9B6,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9b6.png,🦶,한쪽 발|발 한쪽 |발구르기 |킥
1F442,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f442.png,👂,귀|몸
1F9BB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9bb.png,🦻,보청기를 낀 귀|접근성 |청각장애
1F443,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f443.png,👃,코|몸
1F9E0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9e0.png,🧠,뇌
1FAC0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fac0.png,🫀,심장|맥박 |심장학 |장기 |해부학
1FAC1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fac1.png,🫁,폐|내쉬기 |들이마시기 |숨 |장기 |호흡
1F9B7,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9b7.png,🦷,이빨|치과
1F9B4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9b4.png,🦴,뼈다귀|뼈
1F440,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f440.png,👀,왕눈이 눈알|신체 |얼굴
1F441,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f441.png,👁,눈|시력 |신체 |얼굴
1F445,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f445.png,👅,혀|메롱 |몸
1F444,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f444.png,👄,입|몸
1FAE6,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1fae6.png,🫦,입술을 깨물고 있는 입|걱정 |겁 |불안 |예민함 |초조함 |플러팅
1F476,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f476.png,👶,아기|유아
1F476 1F3FD,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f476-1f3fd.png,👶🏽,아기: 갈색 피부|아기 |유아 |갈색 피부
1F9D2,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d2.png,🧒,어린이
1F466,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f466.png,👦,남자 아이|소년
1F466 1F3FB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f466-1f3fb.png,👦🏻,남자 아이: 하얀 피부|남자 아이 |소년 |하얀 피부
1F467,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f467.png,👧,여자 아이|소녀
1F9D1,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png,🧑,사람|성별 없음 |성인
1F471,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f471.png,👱,금발인 사람|금발
1F468,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png,👨,남자|남성 |성인
1F9D4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d4.png,🧔,수염 난 사람|사람 |수염
1F9D4 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d4.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🧔‍♂,수염 난 남자|남자 |수염
1F471 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f471.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,👱‍♂,금발 남자|금발 |남성 |남자
1F468 200D 1F9B0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9b0.png,👨‍🦰,남자: 빨간 머리|남성 |남자 |성인 |빨간 머리
1F468 1F3FF 200D 1F9B0,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468-1f3ff.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9b0.png,👨🏿‍🦰,남자: 검은색 피부 빨간 머리|남성 |남자 |성인 |검은색 피부 |빨간 머리
1F469,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png,👩,여자|성인 |여성
1F469 1F3FF,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469-1f3ff.png,👩🏿,여자: 검은색 피부|성인 |여성 |여자 |검은색 피부
1F9D4 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d4.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🧔‍♀,수염 난 여자|수염 |여자
1F471 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f471.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,👱‍♀,금발 여자|금발 |여성 |여자
1F9D3,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d3.png,🧓,노인|성별 없음 |성인
1F474,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f474.png,👴,할아버지|남성 |남자 |노인 |성인
1F475,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f475.png,👵,할머니|노인 |성인 |여성 |여자
1F64D,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64d.png,🙍,찌푸린 사람|짜증
1F64D 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64d.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🙍‍♂,찌푸린 남자|얼굴 |찌푸림 |찡그림
1F64D 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64d.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🙍‍♀,찌푸린 여자|얼굴 |찌푸림 |찡그림
1F64E,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64e.png,🙎,뾰로통한 사람|뿌루퉁한 사람
1F64E 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64e.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🙎‍♂,뾰로통한 남자|불만 |뾰로통 |뾰로통한 여자 |뿌루퉁 |심통
1F64E 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64e.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🙎‍♀,뾰로통한 여자|불만 |뾰로통 |뿌루퉁 |심통
1F645,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f645.png,🙅,안 된다는 제스처를 하는 사람|금지 |손 |제스처
1F645 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f645.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🙅‍♂,안 된다는 제스처를 하는 남자|손동작 |안 돼 |엑스자
1F645 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f645.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🙅‍♀,안 된다는 제스처를 하는 여자|손동작 |안 돼 |엑스자
1F646,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f646.png,🙆,오케이라는 제스처를 하는 사람|OK |오케이 |오케이 제스처
1F646 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f646.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🙆‍♂,오케이라는 제스처를 하는 남자|OK |손동작 |오케이 |좋아
1F646 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f646.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🙆‍♀,오케이라는 제스처를 하는 여자|OK |손동작 |오케이 |좋아
1F481,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f481.png,💁,손바닥 꺾은 사람|데스크 안내원 |안내 데스크
1F481 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f481.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,💁‍♂,손바닥 꺾은 남자|손 꺾음 |손바닥 |젖힌 손
1F481 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f481.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,💁‍♀,손바닥 꺾은 여자|손 꺾음 |손바닥 |젖힌 손
1F64B,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64b.png,🙋,한 손 든 사람|즐거워하는 사람 |한 손을 든 사람 |한 손을 들고 즐거워하는 사람
1F64B 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64b.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🙋‍♂,한 손 든 남자|손들기 |여기요 |저요 |한손
1F64B 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f64b.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🙋‍♀,한 손 든 여자|손들기 |여기요 |저요 |한손
1F9CF,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9cf.png,🧏,청각 장애가 있는 사람|귀 |접근성 |청각장애 |청력
1F9CF 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9cf.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🧏‍♂,청각장애가 있는 남자|남자 |청각장애
1F9CF 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9cf.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🧏‍♀,청각장애가 있는 여자|여자 |청각장애
1F647,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f647.png,🙇,절하는 사람|사과하는 사람 |사과하며 절하는 사람
1F647 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f647.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🙇‍♂,절하는 남자|넙죽 |사과 |정중함 |큰절
1F647 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f647.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🙇‍♀,절하는 여자|넙죽 |사과 |정중함 |큰절
1F926,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f926.png,🤦,골치 아파하는 사람|맙소사 |손바닥 |얼굴 |이럴 수가
1F926 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f926.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🤦‍♂,골치 아파하는 남자|맙소사 |이럴 수가 |이마에 손
1F926 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f926.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🤦‍♀,골치 아파하는 여자|맙소사 |이럴 수가 |이마에 손
1F937,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f937.png,🤷,어깨를 으쓱하는 사람|글쎄 |상관없어 |어깨 으쓱 |으쓱 |잘 모르겠음
1F937 200D 2642,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f937.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2642.png,🤷‍♂,어깨를 으쓱하는 남자|글쎄 |모르겠음 |어깨
1F937 200D 2640,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f937.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2640.png,🤷‍♀,어깨를 으쓱하는 여자|글쎄 |모르겠음 |어깨
1F9D1 200D 2695,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2695.png,🧑‍⚕,의료인|간호사 |의료 |의사 |테라피스트
1F468 200D 2695,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2695.png,👨‍⚕,남자 의료인|간호사 |남자 |의료 |의료인 |의료진 |의사 |진료 |테라피스트
1F468 1F3FB 200D 2695 FE0F,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468-1f3fb.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2695-fe0f.png,👨🏻‍⚕️,남자 의료인: 하얀 피부|간호사 |남자 |의료 |의료인 |의료진 |의사 |진료 |테라피스트 |하얀 피부
1F469 200D 2695,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2695.png,👩‍⚕,여자 의료인|간호사 |여자 |의료 |의료인 |의료진 |의사 |진료 |테라피스트
1F9D1 200D 1F393,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f393.png,🧑‍🎓,학생|졸업식 |학사모
1F468 200D 1F393,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f393.png,👨‍🎓,남학생|남자 |졸업식 |학사모 |학생
1F469 200D 1F393,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f393.png,👩‍🎓,여학생|여자 |졸업식 |학사모 |학생
1F9D1 200D 1F3EB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3eb.png,🧑‍🏫,교사|강사 |교수
1F468 200D 1F3EB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3eb.png,👨‍🏫,남교사|강사 |강연자 |교사 |교수 |남자 |선생님
1F469 200D 1F3EB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3eb.png,👩‍🏫,여교사|강사 |강연자 |교사 |교수 |선생님 |여자
1F9D1 200D 2696,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2696.png,🧑‍⚖,판사|저울
1F468 200D 2696,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2696.png,👨‍⚖,남자 판사|남자 |법조인 |정의 |판사
1F468 1F3FF 200D 2696,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468-1f3ff.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2696.png,👨🏿‍⚖,남자 판사: 검은색 피부|남자 |법조인 |정의 |판사 |검은색 피부
1F469 200D 2696,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2696.png,👩‍⚖,여자 판사|법조인 |여자 |정의 |판사
1F469 1F3FC 200D 2696,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469-1f3fc.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2696.png,👩🏼‍⚖,여자 판사: 연한 갈색 피부|법조인 |여자 |정의 |판사 |연한 갈색 피부
1F9D1 200D 1F33E,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f33e.png,🧑‍🌾,농부|농사꾼 |농장 주인
1F468 200D 1F33E,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f33e.png,👨‍🌾,남자 농부|남자 |농부 |농사꾼 |농장 주인
1F469 200D 1F33E,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f33e.png,👩‍🌾,여자 농부|농부 |농사꾼 |농장 주인 |여자
1F9D1 200D 1F373,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f373.png,🧑‍🍳,요리사|셰프 |주방장
1F468 200D 1F373,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f373.png,👨‍🍳,남자 요리사|남자 |셰프 |요리사 |주방장
1F469 200D 1F373,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f373.png,👩‍🍳,여자 요리사|셰프 |여자 |요리사 |주방장
1F9D1 200D 1F527,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f527.png,🧑‍🔧,정비공|배관공 |전기 기사
1F468 200D 1F527,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f527.png,👨‍🔧,남자 정비공|기술자 |남자 |배관공 |수리공 |전기 기사 |정비공
1F469 200D 1F527,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f527.png,👩‍🔧,여자 정비공|기술자 |배관공 |수리공 |여자 |전기 기사 |정비공
1F9D1 200D 1F3ED,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3ed.png,🧑‍🏭,공장 직원|공업 |공장 |조립공 |직원
1F468 200D 1F3ED,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3ed.png,👨‍🏭,공장 남자 직원|공업 |공장 |남자 |조립공 |직원
1F469 200D 1F3ED,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3ed.png,👩‍🏭,공장 여자 직원|공업 |공장 |여자 |조립공 |직원
1F9D1 200D 1F4BC,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4bc.png,🧑‍💼,회사원|건축가 |관리자 |매니저 |화이트칼라
1F468 200D 1F4BC,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4bc.png,👨‍💼,남자 회사원|건축가 |관리자 |남자 |매니저 |비즈니스맨 |화이트칼라
1F469 200D 1F4BC,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4bc.png,👩‍💼,여자 회사원|건축가 |관리자 |매니저 |비즈니스맨 |샐러리맨 |여자 |화이트칼라
1F9D1 200D 1F52C,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f52c.png,🧑‍🔬,과학자|기술자 |물리학자 |생물학자 |화학자
1F468 200D 1F52C,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f52c.png,👨‍🔬,남자 과학자|과학자 |남자 |물리학자 |생물학자 |실험 |실험실 |연구자 |화학자
1F469 200D 1F52C,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f52c.png,👩‍🔬,여자 과학자|과학자 |물리학자 |생물학자 |실험 |실험실 |여자 |연구자 |화학자
1F9D1 200D 1F4BB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4bb.png,🧑‍💻,기술 전문가|개발자 |발명가 |소프트웨어 |코딩
1F468 200D 1F4BB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4bb.png,👨‍💻,남자 기술 전문가|개발자 |기술 전문가 |남자 |발명가 |소프트웨어 |전문가 |코딩 |프로그래머
1F469 200D 1F4BB,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f4bb.png,👩‍💻,여자 기술 전문가|개발자 |기술 전문가 |발명가 |소프트웨어 |여자 |전문가 |코딩 |프로그래머
1F9D1 200D 1F3A4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3a4.png,🧑‍🎤,가수|노래 |마이크
1F468 200D 1F3A4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3a4.png,👨‍🎤,남자 가수|가수 |남자 |노래 |마이크
1F469 200D 1F3A4,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3a4.png,👩‍🎤,여자 가수|가수 |노래 |마이크 |여자
1F9D1 200D 1F3A8,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3a8.png,🧑‍🎨,화가|미술도구 |아티스트
1F468 200D 1F3A8,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3a8.png,👨‍🎨,남자 화가|미술 |미술도구 |아티스트 |화가
1F469 200D 1F3A8,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f3a8.png,👩‍🎨,여자 화가|미술 |미술도구 |아티스트 |화가
1F9D1 200D 2708,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2708.png,🧑‍✈,기장|비행 |파일럿
1F468 200D 2708,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2708.png,👨‍✈,남자 기장|기장 |남자 |비행 |파일럿
1F469 200D 2708,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/2708.png,👩‍✈,여자 기장|기장 |비행 |여자 |파일럿
1F9D1 200D 1F680,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f680.png,🧑‍🚀,우주비행사|로켓
1F468 200D 1F680,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f680.png,👨‍🚀,남자 우주비행사|남자 |로켓 |우주비행사 |우주인
1F469 200D 1F680,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f680.png,👩‍🚀,여자 우주비행사|로켓 |여자 |우주비행사 |우주인
1F9D1 200D 1F692,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f9d1.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f692.png,🧑‍🚒,소방관|소방차
1F468 200D 1F692,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f468.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f692.png,👨‍🚒,남자 소방관|구조 |소방관 |화재
1F469 200D 1F692,https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f469.png|https://cdnjs.cloudflare.com/ajax/libs/twemoji/14.0.0/72x72/1f692.png,👩‍🚒,여자 소방관|구조 |소방관 |화재
